iso,refdate,fordate,sequence,node,shape,price
ERCOT,2022-09-01,2024-07-01,5,HB_NORTH,PeakWE,-3.390858
ERCOT,2022-09-01,2024-10-01,5,HB_NORTH,PeakWE,7.520883
ERCOT,2022-09-01,2024-12-01,5,HB_NORTH,PeakWE,-0.761897
ERCOT,2022-10-06,2025-01-01,6,HB_NORTH,PeakWE,-5.338806
ERCOT,2022-10-06,2025-04-01,6,HB_NORTH,PeakWE,2.803283
ERCOT,2022-10-06,2025-06-01,6,HB_NORTH,PeakWE,-1.084485
ERCOT,2022-10-06,2025-05-01,6,HB_NORTH,PeakWE,1.284588
ERCOT,2022-10-06,2025-03-01,6,HB_NORTH,PeakWE,0.954278
ERCOT,2022-10-06,2025-02-01,6,HB_NORTH,PeakWE,-5.007975
ERCOT,2022-11-03,2023-04-01,1,HB_NORTH,PeakWE,1.944871
ERCOT,2022-11-03,2023-05-01,1,HB_NORTH,PeakWE,2.933234
ERCOT,2022-11-03,2023-02-01,1,HB_NORTH,PeakWE,-3.079842
ERCOT,2022-11-03,2023-01-01,1,HB_NORTH,PeakWE,-2.992568
ERCOT,2022-11-03,2023-03-01,1,HB_NORTH,PeakWE,1.850759
ERCOT,2022-11-03,2023-06-01,1,HB_NORTH,PeakWE,0.890846
ERCOT,2022-12-01,2023-08-01,2,HB_NORTH,PeakWE,-3.321226
ERCOT,2022-12-01,2023-11-01,2,HB_NORTH,PeakWE,-1.375034
ERCOT,2022-12-01,2023-09-01,2,HB_NORTH,PeakWE,-2.250000
ERCOT,2022-12-01,2023-07-01,2,HB_NORTH,PeakWE,-3.496990
ERCOT,2022-12-01,2023-12-01,2,HB_NORTH,PeakWE,-3.836788
ERCOT,2022-12-01,2023-10-01,2,HB_NORTH,PeakWE,1.854964
ERCOT,2022-12-29,2024-01-01,3,HB_NORTH,PeakWE,-3.726288
ERCOT,2022-12-29,2024-04-01,3,HB_NORTH,PeakWE,1.310677
ERCOT,2022-12-29,2024-06-01,3,HB_NORTH,PeakWE,-1.870000
ERCOT,2022-12-29,2024-05-01,3,HB_NORTH,PeakWE,-0.420000
ERCOT,2022-12-29,2024-03-01,3,HB_NORTH,PeakWE,-1.163000
ERCOT,2022-12-29,2024-02-01,3,HB_NORTH,PeakWE,-4.665780
ERCOT,2023-02-02,2024-11-01,4,HB_NORTH,PeakWE,-0.561533
ERCOT,2023-02-02,2024-09-01,4,HB_NORTH,PeakWE,-2.676870
ERCOT,2023-02-02,2024-08-01,4,HB_NORTH,PeakWE,-4.852244
ERCOT,2023-02-02,2024-07-01,4,HB_NORTH,PeakWE,-4.492072
ERCOT,2023-02-02,2024-10-01,4,HB_NORTH,PeakWE,4.197500
ERCOT,2023-02-02,2024-12-01,4,HB_NORTH,PeakWE,-4.088420
ERCOT,2023-03-02,2025-01-01,5,HB_NORTH,PeakWE,-5.101192
ERCOT,2023-03-02,2025-04-01,5,HB_NORTH,PeakWE,-0.729105
ERCOT,2023-03-02,2025-06-01,5,HB_NORTH,PeakWE,-5.530000
ERCOT,2023-03-02,2025-05-01,5,HB_NORTH,PeakWE,-2.570000
ERCOT,2023-03-02,2025-03-01,5,HB_NORTH,PeakWE,-1.400000
ERCOT,2023-03-02,2025-02-01,5,HB_NORTH,PeakWE,-5.274496
ERCOT,2023-04-06,2025-11-01,6,HB_NORTH,PeakWE,1.070079
ERCOT,2023-04-06,2025-07-01,6,HB_NORTH,PeakWE,-2.480000
ERCOT,2023-04-06,2025-08-01,6,HB_NORTH,PeakWE,-2.580000
ERCOT,2023-04-06,2025-09-01,6,HB_NORTH,PeakWE,-0.411318
ERCOT,2023-04-06,2025-10-01,6,HB_NORTH,PeakWE,5.254695
ERCOT,2023-04-06,2025-12-01,6,HB_NORTH,PeakWE,-2.730000
ERCOT,2023-05-04,2023-08-01,1,HB_NORTH,PeakWE,-1.445403
ERCOT,2023-05-04,2023-11-01,1,HB_NORTH,PeakWE,-1.390000
ERCOT,2023-05-04,2023-09-01,1,HB_NORTH,PeakWE,-0.021893
ERCOT,2023-05-04,2023-07-01,1,HB_NORTH,PeakWE,-1.188838
ERCOT,2023-05-04,2023-12-01,1,HB_NORTH,PeakWE,-2.254833
ERCOT,2023-05-04,2023-10-01,1,HB_NORTH,PeakWE,0.920000
ERCOT,2023-06-01,2024-01-01,2,HB_NORTH,PeakWE,-2.631942
ERCOT,2023-06-01,2024-04-01,2,HB_NORTH,PeakWE,4.031831
ERCOT,2023-06-01,2024-06-01,2,HB_NORTH,PeakWE,-2.984113
ERCOT,2023-06-01,2024-05-01,2,HB_NORTH,PeakWE,0.087935
ERCOT,2023-06-01,2024-03-01,2,HB_NORTH,PeakWE,0.700889
ERCOT,2023-06-01,2024-02-01,2,HB_NORTH,PeakWE,-2.981112
ERCOT,2023-07-06,2024-11-01,3,HB_NORTH,PeakWE,0.226861
ERCOT,2023-07-06,2024-09-01,3,HB_NORTH,PeakWE,-0.248648
ERCOT,2023-07-06,2024-08-01,3,HB_NORTH,PeakWE,-0.558494
ERCOT,2023-07-06,2024-07-01,3,HB_NORTH,PeakWE,-0.159438
ERCOT,2023-07-06,2024-10-01,3,HB_NORTH,PeakWE,3.921406
ERCOT,2023-07-06,2024-12-01,3,HB_NORTH,PeakWE,-0.607858
ERCOT,2023-08-03,2025-01-01,4,HB_NORTH,PeakWE,-4.568652
ERCOT,2023-08-03,2025-04-01,4,HB_NORTH,PeakWE,0.485437
ERCOT,2023-08-03,2025-06-01,4,HB_NORTH,PeakWE,-3.854128
ERCOT,2023-08-03,2025-05-01,4,HB_NORTH,PeakWE,-1.356220
ERCOT,2023-08-03,2025-03-01,4,HB_NORTH,PeakWE,-0.775540
ERCOT,2023-08-03,2025-02-01,4,HB_NORTH,PeakWE,-4.600000
ERCOT,2023-08-31,2025-11-01,5,HB_NORTH,PeakWE,2.280224
ERCOT,2023-08-31,2025-07-01,5,HB_NORTH,PeakWE,-2.350000
ERCOT,2023-08-31,2025-08-01,5,HB_NORTH,PeakWE,-2.450000
ERCOT,2023-08-31,2025-09-01,5,HB_NORTH,PeakWE,-0.240000
ERCOT,2023-08-31,2025-10-01,5,HB_NORTH,PeakWE,4.500000
ERCOT,2023-08-31,2025-12-01,5,HB_NORTH,PeakWE,-2.604444
ERCOT,2023-10-05,2026-04-01,6,HB_NORTH,PeakWE,2.706033
ERCOT,2023-10-05,2026-01-01,6,HB_NORTH,PeakWE,-2.505904
ERCOT,2023-10-05,2026-06-01,6,HB_NORTH,PeakWE,-0.891250
ERCOT,2023-10-05,2026-03-01,6,HB_NORTH,PeakWE,1.685556
ERCOT,2023-10-05,2026-02-01,6,HB_NORTH,PeakWE,-2.818893
ERCOT,2023-10-05,2026-05-01,6,HB_NORTH,PeakWE,0.272313
ERCOT,2023-11-02,2024-01-01,1,HB_NORTH,PeakWE,-2.148132
ERCOT,2023-11-02,2024-04-01,1,HB_NORTH,PeakWE,2.352032
ERCOT,2023-11-02,2024-06-01,1,HB_NORTH,PeakWE,-1.154709
ERCOT,2023-11-02,2024-05-01,1,HB_NORTH,PeakWE,-0.486801
ERCOT,2023-11-02,2024-03-01,1,HB_NORTH,PeakWE,0.852146
ERCOT,2023-11-02,2024-02-01,1,HB_NORTH,PeakWE,-2.586161
ERCOT,2023-11-30,2024-11-01,2,HB_NORTH,PeakWE,0.174685
ERCOT,2023-11-30,2024-09-01,2,HB_NORTH,PeakWE,-0.705600
ERCOT,2023-11-30,2024-08-01,2,HB_NORTH,PeakWE,-3.652529
ERCOT,2023-11-30,2024-07-01,2,HB_NORTH,PeakWE,-3.358282
ERCOT,2023-11-30,2024-10-01,2,HB_NORTH,PeakWE,1.775382
ERCOT,2023-11-30,2024-12-01,2,HB_NORTH,PeakWE,-1.370998
ERCOT,2023-12-28,2025-01-01,3,HB_NORTH,PeakWE,-3.874518
ERCOT,2023-12-28,2025-04-01,3,HB_NORTH,PeakWE,2.287751
ERCOT,2023-12-28,2025-06-01,3,HB_NORTH,PeakWE,-3.518627
ERCOT,2023-12-28,2025-05-01,3,HB_NORTH,PeakWE,-0.351629
ERCOT,2023-12-28,2025-03-01,3,HB_NORTH,PeakWE,0.338582
ERCOT,2023-12-28,2025-02-01,3,HB_NORTH,PeakWE,-3.279187
